Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 3/2021
Mã chứng khoán:,TD2141038
Mã ISIN:,VNTD21410384
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 03/2021/GCNTP-VSD do VSD cấp lần đầu ngày 14/01/2021; số 03/2021/GCNTP-VSD-16 cấp thay đổi lần 16 ngày 11/11/2021
Tổng số chứng khoán đăng ký:,151.280.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,15.128.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,8%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 14/01 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,20 năm
Ngày phát hành:,14/01/2021
Ngày đáo hạn:,14/01/2041
Nơi quản lý tại VSD:,Trụ sở chính
