Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,CPD0810081
Mã ISIN:,VNTD08100818
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,81/2008/GCNTP-TTLK
Tổng số chứng khoán đăng ký:,400.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,40.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,01/12/2008
Ngày đáo hạn:,01/12/2010
Nơi quản lý tại VSD:,Trụ sở chính
