Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu chính phủ BLPH (NHPTVN) kỳ hạn 5 năm
Mã chứng khoán:,QH061113
Mã ISIN:,VN0QH0611132
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,39/2006/GCNTP-TTLK ngày 05/9/2006
Tổng số chứng khoán đăng ký:,27.600.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.760.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"8,70%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,25/08/2006
Ngày đáo hạn:,25/08/2011
Nơi quản lý tại VSD:,Trụ sở chính
