Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 28/2012
Mã chứng khoán:,TD1217036
Mã ISIN:,VNTD12170369
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 32/2012/GCNTP-VSD do VSD cấp lần đầu ngày 19/04/2012, Số 32/2012/GCNTP-VSD-1	cấp thay đổi lần 1 ngày 03/05/2012"
Tổng số chứng khoán đăng ký:,50.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"10,8%/năm"
Cách thức trả lãi:,Lãi trái phiếu trả sau mỗi năm một lần trùng với ngày phát hành. Gốc trái phiếu thanh toán một lần bằng mệnh giá khi đáo hạn
Kỳ hạn:,05 năm
Ngày phát hành:,15/04/2012
Ngày đáo hạn:,15/04/2017
Nơi quản lý tại VSD:,Trụ sở chính
