Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 158/2017
Mã chứng khoán:,TD1727399
Mã ISIN:,VNTD17273994
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 82/2017/GCNTP-VSD do VSD cấp ngày 02/11/2017, Số: 82/2017/GCNTP-VSD-6 cấp thay đổi lần 6 ngày 14/12/2017"
Tổng số chứng khoán đăng ký:,29.300.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.930.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,5.4%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 02/11 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,02/11/2017
Ngày đáo hạn:,02/11/2027
Nơi quản lý tại VSD:,Trụ sở chính
