Keys,Values
Tên TCPH:,"
Công ty TNHH Chứng khoán ACB
"
Tên chứng quyền:,Chứng quyền TCB/ACBS/Call/EU/Cash/9M/05
Mã chứng quyền:,CTCB2101
Mã ISIN:,VN0CTCB21016
Mã chứng khoán cơ sở:,TCB
Tổ chức phát hành mã chứng khoán cơ sở:,Ngân hàng Thương mại cổ phần Kỹ thương Việt Nam
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,09 tháng
Ngày đáo hạn:,05/10/2021
Tỷ lệ chuyển đổi:,1:1
Giá thực hiện:,31.000  đồng
Giá phát hành lần đầu:,5.000  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   15/2021/GCNCW-VSD do VSD cấp ngày 19/01/2021; số 15/2021/GCNCW-VSD-1 cấp thay đổi lần 01 ngày 19/03/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,1.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,5.000.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,2.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
