Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính Phủ Đấu thầu đợt 4/2010 kỳ hạn 03 năm
Mã chứng khoán:,CPD1013014
Mã ISIN:,VNTD10130142
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100 USD
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,26/2010/GCNTP-VSD cấp ngày 02/4/2010
Tổng số chứng khoán đăng ký:,1.700.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,170.000.000.000 USD
Hình thức phát hành:,
Lãi suất:,12.1%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,22/03/2010
Ngày đáo hạn:,22/03/2013
Nơi quản lý tại VSD:,Trụ sở chính
