Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán Bản Việt
"
Tên chứng quyền:,Chứng quyền PNJ/VCSC/M/Au/T/A3
Mã chứng quyền:,CPNJ2107
Mã ISIN:,VN0CPNJ21071
Mã chứng khoán cơ sở:,PNJ
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty CP Vàng bạc Đá quý Phú Nhuận
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,6 tháng
Ngày đáo hạn:,10/02/2022
Tỷ lệ chuyển đổi:,5:1
Giá thực hiện:,110.000  đồng
Giá phát hành lần đầu:,2.500  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,128/2021/GCNCW-VSD do VSD cấp lần đầu ngày 07/10/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,1.500.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,3.750.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,1.500.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
