Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 20/2007
Mã chứng khoán:,CPD071238
Mã ISIN:,VNCPD0712382
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,78/2007/GCNTP-TTLK cấp ngày 21/11/2007
Tổng số chứng khoán đăng ký:,24.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.400.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8.3%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,14/11/2007
Ngày đáo hạn:,14/11/2012
Nơi quản lý tại VSD:,Trụ sở chính
