Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH kỳ hạn 03 năm
Mã chứng khoán:,QHB0912022
Mã ISIN:,VNBB09120221
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,34/2009/GCNTP-VSD cấp ngày 04/11/2009
Tổng số chứng khoán đăng ký:,4.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,400.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,9.2%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,27/08/2009
Ngày đáo hạn:,27/08/2012
Nơi quản lý tại VSD:,Trụ sở chính
