Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 14/2006
Mã chứng khoán:,TP1A1406
Mã ISIN:,VN0TP1A14060
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 265/GCN-TTGDHCM do TTGDCK Tp. Hồ Chí Minh cấp lần đầu ngày 12/04/2006, số 265/GCN-TTGDHCM-2 cấp thay đổi lần thứ 2 ngày 24/11/2016"
Tổng số chứng khoán đăng ký:,1.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,100.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.25%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,05/04/2006
Ngày đáo hạn:,05/04/2021
Nơi quản lý tại VSD:,Trụ sở chính
