Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt /2010
Mã chứng khoán:,TD1013058
Mã ISIN:,VNTD10130589
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,3.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,300.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,9.8%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,02/08/2010
Ngày đáo hạn:,02/08/2013
Nơi quản lý tại VSD:,Trụ sở chính
