Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội
Mã chứng khoán:,BVBS12096
Mã ISIN:,VNBVBS120965
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,67/2012/GCNTP-VSD do VSD cấp lần đầu ngày 02/11/2012
Tổng số chứng khoán đăng ký:,1.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,150.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"10,9%/năm"
Cách thức trả lãi:,Lãi trái phiếu được trả sau mỗi năm một lần trùng với ngày phát hành. Gốc trái phiếu được thanh toán một lần bằng mệnh giá khi đến hạn.
Kỳ hạn:,03 năm
Ngày phát hành:,02/11/2012
Ngày đáo hạn:,02/11/2015
Nơi quản lý tại VSD:,Trụ sở chính
