Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 4/2007 kỳ hạn 5 năm
Mã chứng khoán:,CP071207
Mã ISIN:,VN0CP0712073
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,25/GCNTP-TTLK ngày 08/3/2007
Tổng số chứng khoán đăng ký:,3.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,300.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.54%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,28/02/2007
Ngày đáo hạn:,28/02/2012
Nơi quản lý tại VSD:,Trụ sở chính
