Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 20/2010
Mã chứng khoán:,TD1013062
Mã ISIN:,VNTD10130621
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,98/2010/GCNTP-VSD ngày 02/11/2010
Tổng số chứng khoán đăng ký:,13.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.300.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,9.68%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,11/10/2010
Ngày đáo hạn:,11/10/2013
Nơi quản lý tại VSD:,Trụ sở chính
