Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 51/2016
Mã chứng khoán:,TD1621471
Mã ISIN:,VNTD16214718
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 38/2016/GCNTP-VSD do VSD cấp ngày 12/05/2016, số 38/2016/GCNTP-VSD-1 cấp thay đổi lần 1 ngày 31/12/2019"
Tổng số chứng khoán đăng ký:,73.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.300.000.000.000 đồng
Hình thức phát hành:, Đấu thầu
Lãi suất:,6.2%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 12/05 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,12/05/2016
Ngày đáo hạn:,12/05/2021
Nơi quản lý tại VSD:,Trụ sở chính
