Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 10/2007
Mã chứng khoán:,CP071221
Mã ISIN:,VN0CP0712214
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,8.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,800.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,7%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,06/06/2007
Ngày đáo hạn:,06/06/2012
Nơi quản lý tại VSD:,Trụ sở chính
