Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 129/2019
Mã chứng khoán:,TD1939201
Mã ISIN:,VNTD19392016
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 28/2019/GCNTP-VSD do VSD cấp lần đầu ngày 12/9/2019, số 28/2019/GCNTP-VSD-8 cấp thay đổi lần 8 ngày 31/12/2019"
Tổng số chứng khoán đăng ký:,46.031.424 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.603.142.400.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,9%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 12/09 từ năm 2020 đến năm đáo hạn.	"
Kỳ hạn:,20 năm
Ngày phát hành:,12/09/2019
Ngày đáo hạn:,12/09/2039
Nơi quản lý tại VSD:,Trụ sở chính
