Keys,Values
Tên TCPH:,"
Công ty cổ phần Điện Bắc Nà
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Điện Bắc Nà
Mã chứng khoán:,EBA
Mã ISIN:,VN000000EBA4
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,HNX
Giấy chứng nhận ĐKCK:,số 41/2019/GCNCP-VSD do VSD cấp ngày 11/09/2019 
Tổng số chứng khoán đăng ký:,15.500.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,155.000.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
