Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội đợt 05/2021
Mã chứng khoán:,BVBS21148
Mã ISIN:,VNBVBS211483
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 30/2021/GCNTP-VSD do VSD cấp ngày 10/8/2021
Tổng số chứng khoán đăng ký:,20.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,5%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 10/08 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,10/08/2021
Ngày đáo hạn:,10/08/2036
Nơi quản lý tại VSD:,Trụ sở chính
