Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,QH071722
Mã ISIN:,VN0QH0717228
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,59/2007/GCNTP-TTLK
Tổng số chứng khoán đăng ký:,1.750.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,175.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,7.95%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,10 năm
Ngày phát hành:,05/07/2007
Ngày đáo hạn:,05/07/2017
Nơi quản lý tại VSD:,Trụ sở chính
