Keys,Values
Tên TCPH:,"
Công ty Cổ phần Thủy sản Cà Mau
"
Tên chứng khoán:,Cổ phiếu CTCP Thuỷ sản Cà Mau
Mã chứng khoán:,CAT
Mã ISIN:,VN000000CAT0
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,số 125/2009/GCNCP-VSD do TTLKCK Việt Nam cấp ngày 28/12/2009
Tổng số chứng khoán đăng ký:,9.748.579 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,97.485.790.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Chi nhánh
