Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 25/2017
Mã chứng khoán:,TD1722379
Mã ISIN:,VNTD17223791
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 31/2017/GCNTP-VSD do VSD cấp lần đầu ngày 9/3/2017, Số: 31/2017/GCNTP-VSD-6 cấp thay đổi lần 6 ngày 27/04/2017"
Tổng số chứng khoán đăng ký:,44.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.450.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,5%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 09/03 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,09/03/2017
Ngày đáo hạn:,09/03/2022
Nơi quản lý tại VSD:,Trụ sở chính
