Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 20/2016
Mã chứng khoán:,TD1621450
Mã ISIN:,VNTD16214502
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 24/2016/GCNTP-VSD do VSD cấp ngày 03/03/2016
Tổng số chứng khoán đăng ký:,58.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.800.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6.3%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  03/03 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,03/03/2016
Ngày đáo hạn:,03/03/2021
Nơi quản lý tại VSD:,Trụ sở chính
