Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 1-lô 1/2010
Mã chứng khoán:,TD1015044
Mã ISIN:,VNTD10150447
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 77/2010/GCNTP-VSD do VSD cấp lần đầu ngày 17/06/2010, số 77/2010/GCNTP-VSD-3 cấp bổ sung lần 3 ngày 22/10/2012"
Tổng số chứng khoán đăng ký:,41.682.500 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.168.250.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,11.33%/năm
Cách thức trả lãi:,"Tiền gốc TP được TT 01 lần khi đến hạn, lãi TP được TT định kỳ hàng năm vào ngày 01/06 từ năm 2011 đến năm đáo hạn. TH đến hạn trả gốc, lãi, nếu CSH chưa đến TT thì số tiền gốc, lãi đó sẽ được bảo lưu, không tính lãi trong thời gian quá hạn TT."
Kỳ hạn:,05 năm
Ngày phát hành:,01/06/2010
Ngày đáo hạn:,01/06/2015
Nơi quản lý tại VSD:,Trụ sở chính
