Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Ngân hàng Phát triển Việt Nam
Mã chứng khoán:,BVDB13229
Mã ISIN:,VNBVDB132298
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,116/2013/GCNTP-VSD cấp ngày 06/11/2013
Tổng số chứng khoán đăng ký:,3.650.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,365.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,4%/năm"
Cách thức trả lãi:,"Tiền lãi trái phiếu được trả sau mỗi năm một lần vào ngày trùng với ngày phát hành trái phiếu. Lãi trái phiếu được bảo lưu, không tính nhập gốc. Tiền gốc trái phiếu được thanh toán một lần bằng mệnh giá khi đến hạn."
Kỳ hạn:,2 năm
Ngày phát hành:,06/11/2013
Ngày đáo hạn:,06/11/2015
Nơi quản lý tại VSD:,Trụ sở chính
