Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán Bản Việt
"
Tên chứng quyền:,Chứng quyền MBB/VCSC/M/Au/T/A3
Mã chứng quyền:,CMBB2203
Mã ISIN:,VN0CMBB22037
Mã chứng khoán cơ sở:,MBB
Tổ chức phát hành mã chứng khoán cơ sở:,Ngân hàng thương mại cổ phần Quân Đội
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,6 tháng
Ngày đáo hạn:,26/09/2022
Tỷ lệ chuyển đổi:,2:1
Giá thực hiện:,35.500  đồng
Giá phát hành lần đầu:,1.900  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số: 59/2022/GCNCW-VSD do VSD cấp lần đầu ngày 21/04/2022
Số lượng chứng quyền đăng ký lần đầu tại VSD:,3.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,5.700.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,3.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
