Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 15/2005
Mã chứng khoán:,TP1A1505
Mã ISIN:,VN0TP1A15059
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,0 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,1.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,100.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.2%/năm
Cách thức trả lãi:,
Kỳ hạn:,15 năm
Ngày phát hành:,15/06/2005
Ngày đáo hạn:,15/06/2020
Nơi quản lý tại VSD:,Trụ sở chính
