Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội
Mã chứng khoán:,VBS112010
Mã ISIN:,VNVBS1120104
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,10/2012/GCNTP-VSD do VSD cấp ngày 24/02/2012
Tổng số chứng khoán đăng ký:,3.300.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,330.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"12,3%/năm"
Cách thức trả lãi:,Tiến lãi trả sau mỗi năm một lần trùng với ngày phát hành. Tiền gốc thanh toán một lần bằng mệnh giá khi đến hạn
Kỳ hạn:,05 năm
Ngày phát hành:,21/02/2012
Ngày đáo hạn:,21/02/2017
Nơi quản lý tại VSD:,Trụ sở chính
