Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 1/2010
Mã chứng khoán:,CPB1012001
Mã ISIN:,VNTB10120012
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,07/2010/GCNTP-VSD ngày 05/02/2010
Tổng số chứng khoán đăng ký:,750.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,75.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,11%/năm
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,15/01/2010
Ngày đáo hạn:,15/01/2012
Nơi quản lý tại VSD:,Trụ sở chính
