Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 09/2019
Mã chứng khoán:,TD1924163
Mã ISIN:,VNTD19241635
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 04/2019/GCNTP-VSD do VSD cấp lần đầu ngày 17/01/2019, Số 04/2019/GCNTP-VSD-9 cấp thay đổi lần 9 ngày 22/08/2019"
Tổng số chứng khoán đăng ký:,63.060.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.306.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"3,8%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 17/01 từ năm 2020 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,17/01/2019
Ngày đáo hạn:,17/01/2024
Nơi quản lý tại VSD:,Trụ sở chính
