Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH (QHTPT) đợt 6/2006
Mã chứng khoán:,TP4A0606
Mã ISIN:,VN0TP4A06060
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,1.600.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,160.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"8,75%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,17/02/2006
Ngày đáo hạn:,17/02/2011
Nơi quản lý tại VSD:,Trụ sở chính
