Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,TP1A1304
Mã ISIN:,VN0TP1A13047
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,1.600.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,160.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,14/09/2004
Ngày đáo hạn:,14/09/2009
Nơi quản lý tại VSD:,Trụ sở chính
