Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 146/2017
Mã chứng khoán:,TD1722384
Mã ISIN:,VNTD17223841
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 76/2017/GCNTP-VSD do VSD cấp ngày 12/10/2017, số 76/2017/GCNTP-VSD-5 cấp thay đổi lần 5 ngày 07/12/2017"
Tổng số chứng khoán đăng ký:,28.090.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.809.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,5%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 12/10 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,12/10/2017
Ngày đáo hạn:,12/10/2022
Nơi quản lý tại VSD:,Trụ sở chính
