Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 100/2016
Mã chứng khoán:,TD1623482
Mã ISIN:,VNTD16234823
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 74/2016/GCNTP-VSD do VSD cấp lần đầu ngày 25/08/2016, Số: 74/2016/GCNTP-VSD-1 cấp thay đổi lần 01 ngày 01/09/2016
"
Tổng số chứng khoán đăng ký:,78.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.800.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6.3%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 25/08 từ năm 2017 đến năm đáo hạn"
Kỳ hạn:,7 năm
Ngày phát hành:,25/08/2016
Ngày đáo hạn:,25/08/2023
Nơi quản lý tại VSD:,Trụ sở chính
