Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 38/2012
Mã chứng khoán:,TD1222042
Mã ISIN:,VNTD12220420
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 46/2012/GCNTP-VSD do VSD cấp lần đầu ngày 04/06/2012, Số 46/2012/GCNTP-VSD-4 cấp thay đổi lần 4 ngày 24/11/2016"
Tổng số chứng khoán đăng ký:,13.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.350.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"9,5%/năm"
Cách thức trả lãi:,Tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 31/05 từ năm 2013 đến năm đáo hạn. Gốc được thanh toán một lần khi đến hạn.
Kỳ hạn:,10 năm
Ngày phát hành:,31/05/2012
Ngày đáo hạn:,31/05/2022
Nơi quản lý tại VSD:,Trụ sở chính
