Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 05/2020
Mã chứng khoán:,TD2027008
Mã ISIN:,VNTD20270086
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,"Số: 05/2020/GCNTP-VSD do VSD cấp ngày 16/01/2020, số 05/2020/GCNTP-VSD-1 cấp thay đổi lần 1 ngày 20/02/2020"
Tổng số chứng khoán đăng ký:,14.800.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.480.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,2%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 16/01 từ năm 2021 đến năm đáo hạn.	"
Kỳ hạn:,7 năm
Ngày phát hành:,16/01/2020
Ngày đáo hạn:,16/01/2027
Nơi quản lý tại VSD:,Trụ sở chính
