Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Ngân hàng Phát triển Việt Nam đợt 1/2021
Mã chứng khoán:,BVDB21076
Mã ISIN:,VNBVDB210763
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 53/2021/GCNTP-VSD do VSD cấp lần đầu ngày 24/11/2021; Số: 53/2021/GCNTP-VSD-1 cấp thay đổi lần 01 ngày 20/12/2021
Tổng số chứng khoán đăng ký:,10.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,1.5%/năm
Cách thức trả lãi:,
Kỳ hạn:,7 năm
Ngày phát hành:,24/11/2021
Ngày đáo hạn:,24/11/2028
Nơi quản lý tại VSD:,Trụ sở chính
