Keys,Values
Tên TCPH:,"
Công ty Cổ phần Cơ khí Lắp máy Lilama
"
Tên chứng khoán:,Cổ phiếu Công ty Cổ phần Cơ khí Lắp máy Lilama
Mã chứng khoán:,L35
Mã ISIN:,VN000000L359
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,HNX
Giấy chứng nhận ĐKCK:,số 29/2010/GCNCP-VSD do TTLKCK Việt Nam cấp ngày 28/01/2010
Tổng số chứng khoán đăng ký:,3.265.155 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,32.651.550.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
