Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 60/2020
Mã chứng khoán:,TD2035022
Mã ISIN:,VNTD20350227
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 08/2020/GCNTP-VSD do VSD cấp ngày 14/05/2020, số 08/2020/GCNTP-VSD-4 cấp thay đổi lần 4 ngày 11/06/2020"
Tổng số chứng khoán đăng ký:,132.450.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,13.245.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,9%/năm
"
Cách thức trả lãi:," Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 14/05 từ năm 2021 đến năm đáo hạn.	"
Kỳ hạn:,15 năm
Ngày phát hành:,14/05/2020
Ngày đáo hạn:,14/05/2035
Nơi quản lý tại VSD:,Trụ sở chính
