Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán MB
"
Tên chứng quyền:,Chứng quyền CTCB03MBS19CE
Mã chứng quyền:,CTCB1901
Mã ISIN:,VN0CTCB19010
Mã chứng khoán cơ sở:,TCB
Tổ chức phát hành mã chứng khoán cơ sở:,Ngân hàng Thương mại cổ phần Kỹ thương Việt Nam
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,03 tháng
Ngày đáo hạn:,17/01/2020
Tỷ lệ chuyển đổi:,2:1
Giá thực hiện:,23.500  đồng
Giá phát hành lần đầu:,1.680  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   49/2019/GCNCW-VSD do VSD cấp ngày 25/10/2019
Số lượng chứng quyền đăng ký lần đầu tại VSD:,2.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,3.360.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,2.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
