Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH kỳ hạn 2 năm
Mã chứng khoán:,QHB0911014
Mã ISIN:,VNBB09110149
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,16/2009/GCNTP-TTLK cấp ngày 28/8/2009
Tổng số chứng khoán đăng ký:,20.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.000.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"8,90%/năm"
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,18/08/2009
Ngày đáo hạn:,18/08/2011
Nơi quản lý tại VSD:,Trụ sở chính
