Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 57/2014
Mã chứng khoán:,TD1424092
Mã ISIN:,VNTD14240921
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 49/2014/GCNTP-VSD-3 do VSD cấp lần đầu ngày 30/5/2014, cấp thay đổi lần thứ 3 ngày 08/08/2014"
Tổng số chứng khoán đăng ký:,72.039.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.203.900.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8.7%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 31/05 từ năm 2015 đến năm đáo hạn"
Kỳ hạn:,10 năm
Ngày phát hành:,31/05/2014
Ngày đáo hạn:,31/05/2024
Nơi quản lý tại VSD:,Trụ sở chính
