Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,QHB0810020
Mã ISIN:,VNQHB0810021
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,20/2008/GCNTP-TTLK cấp ngày 25/03/2008
Tổng số chứng khoán đăng ký:,32.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.200.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,14/03/2008
Ngày đáo hạn:,14/03/2010
Nơi quản lý tại VSD:,Trụ sở chính
