Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 39/2004
Mã chứng khoán:,TP4A3904
Mã ISIN:,VN0TP4A39046
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,188/2004/GCN/TTGDHCM-LK
Tổng số chứng khoán đăng ký:,1.650.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,165.000.000.000 
Hình thức phát hành:,
Lãi suất:,9%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,27/08/2004
Ngày đáo hạn:,27/08/2019
Nơi quản lý tại VSD:,Trụ sở chính
