Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán VnDirect
"
Tên chứng quyền:,Chứng quyền.MSN.VND.M.CA.T.2020.01
Mã chứng quyền:,CMSN2010
Mã ISIN:,VN0CMSN20105
Mã chứng khoán cơ sở:,MSN
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty Cổ phần Tập đoàn Masan
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,06 tháng
Ngày đáo hạn:,30/03/2021
Tỷ lệ chuyển đổi:,2:1
Giá thực hiện:,55.000  đồng
Giá phát hành lần đầu:,4.800  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,số 159/2020/GCNCW-VSD do VSD cấp lần đầu ngày 14/10/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,1.500.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,7.200.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,1.500.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
