Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu đô thị TP.Hồ Chí Minh (đấu thầu) đợt 11/2007
Mã chứng khoán:,HCM_1107
Mã ISIN:,VN00HCM11072
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,Số 17/2007/GCNTP-CNTTLK do VSD cấp ngày 28/11/2007
Tổng số chứng khoán đăng ký:,500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,50.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8.8%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,10 năm
Ngày phát hành:,13/11/2007
Ngày đáo hạn:,13/11/2017
Nơi quản lý tại VSD:,Trụ sở chính
