Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán MB
"
Tên chứng quyền:,Chứng quyền CHPG01MBS20CE
Mã chứng quyền:,CHPG2011
Mã ISIN:,VN0CHPG20113
Mã chứng khoán cơ sở:,HPG
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Tập đoàn Hòa Phát
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,"3,5 tháng"
Ngày đáo hạn:,20/10/2020
Tỷ lệ chuyển đổi:,2:1
Giá thực hiện:,25.200  đồng
Giá phát hành lần đầu:,2.350  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   105/2020/GCNCW-VSD do VSD cấp ngày 17/07/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,4.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,9.400.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,4.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
