Keys,Values
Tên TCPH:,"
Công ty TNHH Chứng khoán ACB
"
Tên chứng quyền:,Chứng quyền TCB/ACBS/Call/EU/Cash/9M/06
Mã chứng quyền:,CTCB2105
Mã ISIN:,VN0CTCB21057
Mã chứng khoán cơ sở:,TCB
Tổ chức phát hành mã chứng khoán cơ sở:,Ngân hàng Thương mại cổ phần Kỹ thương Việt Nam
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,09 tháng
Ngày đáo hạn:,04/05/2022
Tỷ lệ chuyển đổi:,5:1
Giá thực hiện:,45.000  đồng
Giá phát hành lần đầu:,3.600  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   79/2021/GCNCW-VSD do VSD cấp lần đầu ngày 19/08/2021; Số:   79/2021/GCNCW-VSD-1 cấp thay đổi lần 01 ngày 22/11/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,10.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,36.000.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,15.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
