Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 165/2020
Mã chứng khoán:,TD2030020
Mã ISIN:,VNTD20300206
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 38/2020/GCNTP-VSD do VSD cấp ngày 12/11/2020; số 38/2020/GCNTP-VSD-4 cấp thay đổi lần 04 ngày 10/12/2020
Tổng số chứng khoán đăng ký:,134.510.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,13.451.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,5%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 12/11 từ năm 2021 đến năm đáo hạn.	"
Kỳ hạn:,10 năm
Ngày phát hành:,12/11/2020
Ngày đáo hạn:,12/11/2030
Nơi quản lý tại VSD:,Trụ sở chính
