Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán SSI
"
Tên chứng quyền:,Chứng quyền VNM/5M/SSI/C/EU/Cash-07
Mã chứng quyền:,CVNM2010
Mã ISIN:,VN0CVNM20109
Mã chứng khoán cơ sở:,VNM
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty Cổ phần Sữa Việt Nam
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,5 tháng
Ngày đáo hạn:,08/02/2021
Tỷ lệ chuyển đổi:,"8,2034:1"
Giá thực hiện:,"90.237,724  đồng"
Giá phát hành lần đầu:,2.680  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,số 147/2020/GCNCW-VSD do VSD cấp lần đầu ngày 18/09/2020; số 147/2020/GCNCW-VSD-1 cấp thay đổi lần 01 ngày 17/12/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,13.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,34.840.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,7.800.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
