Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 02/2013
Mã chứng khoán:,TD1316011
Mã ISIN:,VNTD13160112
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 03/2013/GCNTP-VSD do VSD cấp lần đầu ngày 15/01/2013, số 03/2013/GCNTP-VSD-1 cấp thay đổi lần 1 ngày 31/01/2013"
Tổng số chứng khoán đăng ký:,59.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.950.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/01 từ năm 2014 đến năm đáo hạn."
Kỳ hạn:,3 năm
Ngày phát hành:,15/01/2013
Ngày đáo hạn:,15/01/2016
Nơi quản lý tại VSD:,Trụ sở chính
