Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 02/2006
Mã chứng khoán:,TP4A0206
Mã ISIN:,VN0TP4A02069
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,60/GCN/TTGD-LK
Tổng số chứng khoán đăng ký:,1.900.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,190.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,9.25%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,20/01/2006
Ngày đáo hạn:,20/01/2021
Nơi quản lý tại VSD:,Trụ sở chính
