Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 92/2014
Mã chứng khoán:,TD1424093
Mã ISIN:,VNTD14240939
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 59/2014/GCNTP-VSD-1 do VSD cấp lần đầu ngày 29/8/2014, cấp thay đổi lần 1 ngày 23/09/2014"
Tổng số chứng khoán đăng ký:,60.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,8%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 31/08 từ năm 2015 đến năm đáo hạn"
Kỳ hạn:,10 năm
Ngày phát hành:,31/08/2014
Ngày đáo hạn:,31/08/2024
Nơi quản lý tại VSD:,Trụ sở chính
