Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 45/2017
Mã chứng khoán:,TD1747411
Mã ISIN:,VNTD17474113
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 45/2017/GCNTP-VSD do VSD cấp lần đầu ngày 07/04/2017, Số: 45/2017/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 25/05/2017"
Tổng số chứng khoán đăng ký:,56.650.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.665.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,8%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 07/04 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,30 năm
Ngày phát hành:,07/04/2017
Ngày đáo hạn:,07/04/2047
Nơi quản lý tại VSD:,Trụ sở chính
