Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 143/2021
Mã chứng khoán:,TD2131018
Mã ISIN:,VNTD21310188
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 35/2021/GCNTP-VSD do VSD cấp ngày 30/09/2021; Số: 35/2021/GCNTP-VSD-6 cấp thay đổi lần 06 ngày 11/11/2021
Tổng số chứng khoán đăng ký:,191.050.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,19.105.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,1%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 30/09 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,30/09/2021
Ngày đáo hạn:,30/09/2031
Nơi quản lý tại VSD:,Trụ sở chính
