Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 26/2006 kỳ hạn 5 năm
Mã chứng khoán:,CP061125
Mã ISIN:,VN0CP0611259
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,78/2006/GCNTP-TTLK ngày 12/12/2006
Tổng số chứng khoán đăng ký:,4.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,400.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"8,19%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,29/11/2006
Ngày đáo hạn:,29/11/2011
Nơi quản lý tại VSD:,Trụ sở chính
