Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 10/2010
Mã chứng khoán:,TB1013051
Mã ISIN:,VNTB10130516
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,85/2010/GCNTP-VSD
Tổng số chứng khoán đăng ký:,24.600.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.460.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,10.08%/năm
Cách thức trả lãi:,
Kỳ hạn:,03 năm
Ngày phát hành:,24/06/2010
Ngày đáo hạn:,24/06/2013
Nơi quản lý tại VSD:,Trụ sở chính
