Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 09/2007
Mã chứng khoán:,CP071219
Mã ISIN:,VN0CP0712198
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,20.020.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.002.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,7.15%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,23/05/2007
Ngày đáo hạn:,23/05/2012
Nơi quản lý tại VSD:,Trụ sở chính
