Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 15/2006
Mã chứng khoán:,CP061109
Mã ISIN:,VN0CP0611093
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,17/2006/GCNTP-TTLK ngày 09/8/2006
Tổng số chứng khoán đăng ký:,3.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,300.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8.63%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,02/08/2006
Ngày đáo hạn:,02/08/2011
Nơi quản lý tại VSD:,Trụ sở chính
