Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh kỳ hạn 02 năm
Mã chứng khoán:,QHB1012020
Mã ISIN:,VNBB10120202
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,32/2010/GCNTP-VSD cấp ngày 22/04/2010
Tổng số chứng khoán đăng ký:,62.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.250.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,11.8%/năm
Cách thức trả lãi:,
Kỳ hạn:,02 năm
Ngày phát hành:,12/04/2010
Ngày đáo hạn:,12/04/2012
Nơi quản lý tại VSD:,Trụ sở chính
