Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 68/2014
Mã chứng khoán:,TD1416067
Mã ISIN:,VNTD14160673
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 50/2014/GCNTP-VSD do VSD cấp ngày 27/06/2014
Tổng số chứng khoán đăng ký:,10.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.000.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,"5,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 30/06 từ năm 2015 đến năm đáo hạn"
Kỳ hạn:,2 năm
Ngày phát hành:,30/06/2014
Ngày đáo hạn:,30/06/2016
Nơi quản lý tại VSD:,Trụ sở chính
