Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu đô thị TP.HCM đợt 01/2007
Mã chứng khoán:,HCM_0107
Mã ISIN:,VN00HCM01073
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,Số 07/2007/GCNTP-CNTTLK do Chi nhánh Trung tâm Lưu ký Chứng khoán cấp ngày 06/07/2007
Tổng số chứng khoán đăng ký:,3.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,300.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,7.8%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,5 năm
Ngày phát hành:,14/06/2007
Ngày đáo hạn:,14/06/2012
Nơi quản lý tại VSD:,Trụ sở chính
