Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 16/2014
Mã chứng khoán:,TD1417073
Mã ISIN:,VNTD14170730
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 27/2014/GCNTP-VSD-2 do TTLKCK Việt Nam cấp lần đầu ngày 28/02/2014, cấp thay đổi lần thứ 2 ngày 24/03/2014"
Tổng số chứng khoán đăng ký:,75.400.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.540.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,7%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 28/02 từ năm 2015 đến năm đáo hạn."
Kỳ hạn:,3 năm
Ngày phát hành:,28/02/2014
Ngày đáo hạn:,28/02/2017
Nơi quản lý tại VSD:,Trụ sở chính
